timestamp,keyword,video_id,title,channel_title,view_count,duration_sec
2026-08-30 01:38:22,장원영 추천템,EQYcFQlqStI,자기관리 끝판왕! 장원영의 꿀피부 비결?!,셀픽,196035,16
2026-08-30 01:38:22,장원영 추천템,hILjyzg8Rsw,장원영이 아침마다 공복에 마신다는 올리브오일 레몬즙 ✨#장원영 #뷰티 #장원영올리브오일 #장원영레몬즙 #저속노화 #동안피부 #연예인추천템 #피부관리 #피부좋아지는법 #공복 #건강,셀럽매거진,426159,19
2026-08-30 01:38:22,장원영 추천템,SlskKnqAf2s,장원영이 밥 대신 먹는다는 이거! 아이스크림에 올리면 극락! #장원영#아이브#다이어트#피스타치오#다이어트간식#쿠팡추천템,아이템홈,402889,23
2026-08-30 01:38:22,장원영 추천템,iQlKKPXuk0A,장원영 자기관리 숨은 디테일,똘아이,6842925,20
2026-08-30 01:38:22,장원영 추천템,pkit643cVlg,‘단백질에 진심’ 장원영의 365일 식단,패션탐정냥,2331404,38
2026-08-30 01:38:22,안유진 추천템,fDfx6CEP9Ek,안유진이 캐리어에 샴푸를 통째로 챙기는 이유! 공감...,VOGUE KOREA,271941,42
2026-08-30 01:38:22,안유진 추천템,3mbPjKDuAIQ,카리나 로제 안유진까지 들고다니는 이것의 정체?!,뷰티리뷰,22956,38
2026-08-30 01:38:22,안유진 추천템,Aluv1oU5EC8,안유진이 '무대 전 꼭 먹는' 찐템,찐예쁨,1195055,13
2026-08-30 01:38:22,안유진 추천템,9DRsVDsTDjg,신이 아이돌 하라고 밀어줬다는 안유진 데뷔 과정,해달특파원,4920414,52
2026-08-30 01:38:22,카리나 추천템,f5xxqwXLKzM,에스파 카리나 추천 샤넬 블러셔 #꿀템 #아이템 #데일리템 #연예인추천템 #최애템 #카리나 #화장품 #메이크업,소행성,16395,15
2026-08-30 01:38:22,카리나 추천템,CoeAvmCRNnA,Pocket Locket 🚀#aespa #에스파 #KARINA #카리나 #YOONSUJIN #GWONSEBYEOL #shorts,aespa,14724428,17
2026-08-30 01:38:22,카리나 추천템,voW3Ei7NHbY,✨ 카리나의 애정 볼펜 ✍️ 얇아서 필기감 진짜 좋아요 #카리나 #볼펜추천,픽바이셀럽,841095,15
2026-08-30 01:38:22,카리나 추천템,4pEjGO-l2Xk,에스파 카리나 립밤..?💋,우디,189264,24
2026-08-30 02:05:11,장원영 추천템,EQYcFQlqStI,자기관리 끝판왕! 장원영의 꿀피부 비결?!,셀픽,196050,16
2026-08-30 02:05:11,장원영 추천템,hILjyzg8Rsw,장원영이 아침마다 공복에 마신다는 올리브오일 레몬즙 ✨#장원영 #뷰티 #장원영올리브오일 #장원영레몬즙 #저속노화 #동안피부 #연예인추천템 #피부관리 #피부좋아지는법 #공복 #건강,셀럽매거진,426187,19
2026-08-30 02:05:11,장원영 추천템,SlskKnqAf2s,장원영이 밥 대신 먹는다는 이거! 아이스크림에 올리면 극락! #장원영#아이브#다이어트#피스타치오#다이어트간식#쿠팡추천템,아이템홈,402889,23
2026-08-30 02:05:11,장원영 추천템,iQlKKPXuk0A,장원영 자기관리 숨은 디테일,똘아이,6842947,20
2026-08-30 02:05:11,장원영 추천템,pkit643cVlg,‘단백질에 진심’ 장원영의 365일 식단,패션탐정냥,2331439,38
2026-08-30 02:05:11,안유진 추천템,fDfx6CEP9Ek,안유진이 캐리어에 샴푸를 통째로 챙기는 이유! 공감...,VOGUE KOREA,271941,42
2026-08-30 02:05:11,안유진 추천템,3mbPjKDuAIQ,카리나 로제 안유진까지 들고다니는 이것의 정체?!,뷰티리뷰,22956,38
2026-08-30 02:05:11,안유진 추천템,nqHf4BJ8ojM,클리오 팔레트 + 안유진 포카깡 🩰🐶 | #올리브영 #추천 #포카포장 #포장계 #올영추천템 #화장품 #다이브로그 #덕질 #올영세일 #다이소,루나,129959,18
2026-08-30 02:05:11,안유진 추천템,9DRsVDsTDjg,신이 아이돌 하라고 밀어줬다는 안유진 데뷔 과정,해달특파원,4920484,52
2026-08-30 02:05:11,카리나 추천템,f5xxqwXLKzM,에스파 카리나 추천 샤넬 블러셔 #꿀템 #아이템 #데일리템 #연예인추천템 #최애템 #카리나 #화장품 #메이크업,소행성,16407,15
2026-08-30 02:05:11,카리나 추천템,jsRC77HStGE,카리나 ‘가성비 손민수템’ 총정리,패션탐정냥,4031150,43
2026-08-30 03:05:01,지인짜,1REGswY43Iw,동영상말구 사진찌거조… #데일리룩코디 #데일리룩북 #데일리룩 #ootd #셔츠추천 #셔츠코디 #여행코디 #여행룩,지인짜 zinn,2218,60
2026-08-30 03:05:01,지인짜,IzwPm9AGS30,지인짜 좋다고 난리 난 카리나 필사템 얇은 펜 덕후들 모이세요#카리나 #카리나펜 #필사 #얇은펜 #문구추천 #독서템 #쇼츠추천 #필사,월간추천템,6837,60
2026-08-30 03:05:01,지인짜,sLBElbNvptA,💙 지인짜 아는 사람들은 아는 이 ‘맛’ #현실먹방 #먹방쇼츠 #간단요리 ##미국직장인 #미국일상 #오씨라이프 #mz먹방 #미국브이로그 #미국맛집 #골프레슨,시내,2015,60
2026-08-30 03:05:01,지인짜,SMTcUhqntFI,지인짜 어려운데 재밌음 #geometrydash #gd #shorts,묵꼭꼬,1160,60
2026-08-30 03:05:01,지인짜,6_vQrfauU38,[뉴진스]지인짜 나까지 긍정MAX #뉴진스 #newjeans #다니엘 🎥 [About Jeans] ：D Days🌻 모다니 파리에 갔다니!!😎💄✨🤩 ｜ DANIELLE vlog,뉴진스의 모든것,92,60
2026-08-30 03:05:01,지인짜,ktw996GqV0Y,(저장)오늘밤 자기전에 지인-짜 시원한 스트레칭 하고 주무세요✨🤍 #다이어터 #스트레칭 #시원한스트레칭 #자기전에 #극락스트레칭 #굽은등 #전신순환,요정핏,5627,60
2026-08-30 03:05:01,지인짜,UxRP8mD2TYI,지인짜 시원해야 나오는 표정,자꾸볼래,5517,60
2026-08-30 03:05:01,지인짜,EauVodR8bFQ,지인짜 이쁜 렌즈 추천🤍어떤 렌즈가 더 어울리나요?,진숭이🐒,7587,60
2026-08-30 03:05:01,지인짜,RAC3RccX9hU,지인짜 무섭다...! 역대급!! #무서운썰 #무서운이야기 # 이럴 수가,별다채,1802,60
2026-08-30 03:05:01,지인짜,7uf7ru904ug,지인짜 명장면이였다고! #movie #영화추천 #영화명장면 #영화,1분 포착 - 시네마짤방,200,60
2026-08-30 03:05:01,장원영 추천템,EQYcFQlqStI,자기관리 끝판왕! 장원영의 꿀피부 비결?!,셀픽,196089,60
2026-08-30 03:05:01,장원영 추천템,SlskKnqAf2s,장원영이 밥 대신 먹는다는 이거! 아이스크림에 올리면 극락! #장원영#아이브#다이어트#피스타치오#다이어트간식#쿠팡추천템,아이템홈,402899,60
2026-08-30 03:05:01,장원영 추천템,hILjyzg8Rsw,장원영이 아침마다 공복에 마신다는 올리브오일 레몬즙 ✨#장원영 #뷰티 #장원영올리브오일 #장원영레몬즙 #저속노화 #동안피부 #연예인추천템 #피부관리 #피부좋아지는법 #공복 #건강,셀럽매거진,426235,60
2026-08-30 03:05:01,장원영 추천템,pkit643cVlg,‘단백질에 진심’ 장원영의 365일 식단,패션탐정냥,2331559,60
2026-08-30 03:05:01,장원영 추천템,2X8CRxkzWo0,장원영 립틴트 구매하고 사기라며 분노한 외국인,잇템로그,4722294,60
2026-08-30 03:05:01,장원영 추천템,hgDY9lkuMto,아이브 장원영 최애템 쌩얼에도 이거만은 포기 못하는 화장품은?,TMI원영,2226371,60
2026-08-30 03:05:01,장원영 추천템,90EAWRjYZsg,팬들이 다 따라 산다는 장원영 간식템,셀럽템줍줍,10083,60
2026-08-30 03:05:01,장원영 추천템,iQlKKPXuk0A,장원영 자기관리 숨은 디테일,똘아이,6842999,60
2026-08-30 03:05:01,장원영 추천템,aPrqzfj-0qE,바쁜 스케줄 속 장원영 건강관리 꿀팁#건강관리#꿀팁#추천템#아이돌#꿀템#건강#저속노화#올리브오일#레몬#레몬즙,셀럽의 가방,13516,60
2026-08-30 03:05:01,장원영 추천템,uy2LfjjvpkY,장원영이 아무리 피곤해도 꼭 챙긴다는 두피 케어 루틴,셀럽의무기,32846,60
2026-08-30 03:05:01,안유진 추천템,Aluv1oU5EC8,안유진이 '무대 전 꼭 먹는' 찐템,찐예쁨,1195055,60
2026-08-30 03:05:01,안유진 추천템,fDfx6CEP9Ek,안유진이 캐리어에 샴푸를 통째로 챙기는 이유! 공감...,VOGUE KOREA,271941,60
2026-08-30 03:05:01,안유진 추천템,173NCJiCbHc,안유진이 멤버들한테 강추한 미국 쇼핑 필수템 정체,셀럽설렘템,11893,60
2026-08-30 03:05:01,안유진 추천템,3mbPjKDuAIQ,카리나 로제 안유진까지 들고다니는 이것의 정체?!,뷰티리뷰,22956,60
2026-08-30 03:05:01,안유진 추천템,nqHf4BJ8ojM,클리오 팔레트 + 안유진 포카깡 🩰🐶 | #올리브영 #추천 #포카포장 #포장계 #올영추천템 #화장품 #다이브로그 #덕질 #올영세일 #다이소,루나,129961,60
2026-08-30 03:05:01,안유진 추천템,rIbuxigYFBE,천상 아이돌 안유진 메이크업 정보!🩵 | 아이돌 손민수 Ep.12 | 클리오 크리스탈 글램틴트,류정 ryujung,209806,60
2026-08-30 03:05:01,안유진 추천템,MCpfO0MkZu8,스트레스볼 전도사 안유진 ㅋㅋㅋ #스트레스해소 #안유진 #아이브 #ive #anyujin #걸그룹 #아이돌,안빼고유진,876460,60
2026-08-30 03:05:01,안유진 추천템,hLziOc8Nvrw,피부 좋은 아이돌들이 쓰는 제품들!?,연예다중계,871188,60
2026-08-30 03:05:01,안유진 추천템,PAnkQNNIyyQ,안유진 인스타그램 폰케이스 모아보기 1탄,하이패션,57454,60
2026-08-30 03:05:01,안유진 추천템,qGY4J5LQS-4,아이브 안유진이 봤다는 자신의 합성 사진...,아이돌다있슈,1629872,60
2026-08-30 03:05:01,카리나의,zpv2fK1fDUk,팬들 함성 소리에 만족한 카리나의 찐웃음,포카리나 유지민,8373,60
2026-08-30 03:05:01,카리나의,5JnAJJDkPjk,카리나 vs 이재용 카리나의 선택은?,카리나 귀여워,6463942,60
2026-08-30 03:05:01,카리나의,lffuROXx09o,카리나가 갑자기 183센티미터가 된 이유,포카리나 유지민,120137,60
2026-08-30 03:05:01,카리나의,eyKZyo7JInk,카리나의 몸매 유지 비결 공개!,보고가,11274,60
2026-08-30 03:05:01,카리나의,eTL30G_dbCE,[에스파] 춤 개잘추는 카리나의 댄브 💘,My,7568085,60
2026-08-30 03:05:01,카리나의,uCjgkUyWoKU,"무대 중 정색한 리사, 카리나! 그럴 만한 이유가 있었다!",셀럽바,397904,60
2026-08-30 03:05:01,카리나의,mWGhCxmECOA,잡지 13억원치 판 카리나의 뜻밖의 재능 #에스파 #지젤 #닝닝 #윈터 #카리나 #일본팬미팅 #에스파콘서트 #칼숙 #지민 #싱가포르,여돌핀,28377,60
2026-08-30 03:05:01,카리나의,M_rSx-15isA,카리나가 걷는 길이 그냥 레드 카펫,Coating,155403,60
2026-08-30 03:05:01,카리나의,Rxonrwt14lE,무언가 강림한 것 같다는 카리나 레전드 사진 ㄷㄷ..,풀네임,12061137,60
2026-08-30 03:05:01,카리나의,F-pYGCesqmc,일 잘하고 싸가지 vs 일 못하고 착함. 카리나의 선택은?,보고가,11948,60
2026-08-30 03:05:01,노화된,07Byq18WP80,위 노화 예방을 위한 위 건강 체크법! MBN 210212 방송,MBN Entertainment,1406,60
2026-08-30 03:05:01,노화된,fCVxodWA-hg,(심뇌혈관 질환 유발) '혈관 비만' 혈관 노화의 가장 큰 원인 TV정보쇼 알짜왕(alzzaking) 152회,JTBC Life,1065,60
2026-08-30 03:05:01,노화된,ceomGvoyWZY,피부 노화 예방법 시원하게 알려드립니다. #명의 #피부노화방지,EBS,11455,60
2026-08-30 03:05:01,노화된,yoRG3S4xvJE,˹혈관 노화˼가 불러오는 치명적인 질병 TOP 3 TV CHOSUN 20210506 방송,TVCHOSUN - TV조선,268,60
2026-08-30 03:05:01,노화된,hhwZ2g5ytgU,노화로 줄어들고 늘어진 위 탄력을 끌어올리는 법 공개 TV CHOSUN 20210616 방송 | [백세누리쇼] 78회 | TV조선,TVCHOSUN - TV조선,1453,60
2026-08-30 03:05:01,노화된,EvYeUJkFT8k,내 몸의 나타나는 노화의 현상들ㅣ이병욱 박사,이병욱 암박사TV,12025,60
2026-08-30 03:05:01,노화된,b_xQjemmpTI,노화를 늦추는 가장 확실한 방법 #shorts,서울대병원tv,23864,60
2026-08-30 03:05:01,노화된,aI6oF_mJE2M,피부노화를 막는 방법 2가지 (이지함피부과 이유득 원장) #Shorts,의학채널 비온뒤,399571,60
2026-08-30 03:05:01,노화된,JzHEqGHrfXM,항노화 전문의가 말하는 진짜 장수하는 비결 #장수,더건강,5101,60
2026-08-30 03:05:01,노화된,Vd1L2v4UBGk,50대 피부과 원장이 추천하는 시술 TOP3 #피부과시술 #노화 #동안시술,닥터창 피부과전문의,248766,60
2026-08-30 03:05:01,다이소 꿀템,bICDIh5APi4,다이소에서 꼭 사야할 생활용품 3가지 #다이소 #장보기 #세일 #잇템 #추천#장봐주는남자,장봐주는 남자,659635,60
2026-08-30 03:05:01,다이소 꿀템,_AZaHlSOVlg,다이소 직원도 감탄한 활용도 미쳐버린 꿀템 3가지,오!득템,2271244,60
2026-08-30 03:05:01,다이소 꿀템,WYf_4zUs33U,다이소에서 이거 보이면 무조건 챙기세요 #다이소 #다이소꿀템 #살림템 #생활용품 #에코백 #가방리폼,잇_템,3146,60
2026-08-30 03:05:01,다이소 꿀템,-MKcbVZES1Q,요즘 난리난 다이소 추천 꿀템 Best.10❗️ #다이소추천템 #다이소꿀템 #다이소살림템 #다이소템 #다이소추천,살림해커,6422744,60
2026-08-30 03:05:01,다이소 꿀템,EfydkHeyeLw,다이소가 미쳤다는 말 저절로 나오게 되는 숨은 꿀템 4가지,살림살림,1766261,60
2026-08-30 03:05:01,다이소 꿀템,cDFlfC33TXc,❤️‍🔥다이소 1000만뷰 활용도 미쳤던 꿀템 TOP3 | 1000만뷰 영상에서 뽑은 핵심템,오!득템,1417562,60
2026-08-30 03:05:01,다이소 꿀템,SHPaX7kqalU,🔥다이소 8월 신상중 가장 베스트였던 꿀템 골라보기🔥,대신사봤ZIP,40700,60
2026-08-30 03:05:01,다이소 꿀템,NHEd49Cn4uI,다이소에서 무조건 사야 하는 전자레인지 꿀템 3가지,리빙핵ㅣ살림 치트키,24468,60
2026-08-30 03:05:01,다이소 꿀템,wHCHScoRl4k,다이소에서 품절된 7가지! #살림스타그램 #다이소 #살림초보 #살림남 #꿀템 #정리정돈 #인테리어 #주부9단,살림팩토리,5611358,60
2026-08-30 03:05:01,다이소 꿀템,EeVcQ5kA1x0,다이소가면 이거 꼭 사세요 #다이소꿀템 #생활꿀팁 #자취꿀템 #수납꿀템 #다이소추천,오!득템,32436,60
2026-08-30 03:05:01,안유진이,4o_kfvAPt8o,영지한테 서운해서 결국 현실 눈물 터진 막내 안유진 ㅠㅠ (feat. 당황한 언니들),유쓰잼쓰,6915730,60
2026-08-30 03:05:01,안유진이,9DRsVDsTDjg,신이 아이돌 하라고 밀어줬다는 안유진 데뷔 과정,해달특파원,4920658,60
2026-08-30 03:05:01,안유진이,SkDodQBq9XQ,김밥 한 줄로 끝난 찐친 싸움 🍙 이영지식 츤데레 화해법에 다 풀려버린 안유진,유쓰잼쓰,1312108,60
2026-08-30 03:05:01,안유진이,gJC5RLXQKFQ,분명 봤던 거 같았는데.. #이은지 #안유진 #shorts,이은지,2768004,60
2026-08-30 03:05:01,안유진이,2KmgNQTZlkI,250531 IVE Yujin❤️‍🔥 #아이브 #안유진 #安兪真 #Yujin #ユジン,Lobster,2247577,60
2026-08-30 03:05:01,안유진이,LEjd-3QI-v8,안유진이 걷다가 부딪히자 장원영 반응 (안녕즈 찐친 바이브ㅋㅋ),레이체르,10773439,60
2026-08-30 03:05:01,안유진이,1kUB_spr7-Q,언니 기강 잡는(?) 안유진 등장 #이은지 #안유진 #shorts,이은지,3234611,60
2026-08-30 03:05:01,안유진이,jCh3KvH0k08,[LIVE] IVE 안유진 - Perfect Night (원곡: LE SSERAFIM (르세라핌)) | 우쥬레코드 아이브 안유진 편,M2,781138,60
2026-08-30 03:05:01,안유진이,1z-3y-ubo7E,안유진 장원영의 진짜 키는?,아이돌월드,5992731,60
2026-08-30 03:05:01,안유진이,_h0HNTfazqM,‘장원영이 독기로 살려낸‘ 블랙홀 안무 그 파트,패션탐정냥,665098,60
2026-08-30 03:05:01,올리브영 추천,aFkdeokjw7I,(광고 X)”바르는 보톡스입니다” 주름 지우는 올리브영 추천템,3분동안 최원준,875504,60
2026-08-30 03:05:01,올리브영 추천,VFwCMdlrwmU,노화된 피부 젊어지는 올리브영 입소문템 3가지,회춘뷰,763190,60
2026-08-30 03:05:01,올리브영 추천,0s15r0A2XkA,"올리브영에서 난리난, 마데카솔겔보다 1.5배 좋다는 팔자주름 쫙! #마데카솔겔 #올리브영 #올리브영추천템 #팔자주름 #팔자주름없애는법 #50대피부관리 #60대피부관리",장수의 비밀,380652,60
2026-08-30 03:05:01,올리브영 추천,6MQQPzjffM4,올리브영 직원도 세일할때 무조건 쟁이는 추천템 3가지,회춘뷰,653077,60
2026-08-30 03:05:01,올리브영 추천,ls14nnhtuI8,전소미가 진짜 사업까지 고민했다는 올리브영 과자 정체?! #전소미 #아이돌 #간식,셀럽키트,1035,60
2026-08-30 03:05:01,올리브영 추천,ZGZBjgCup-Q,"피부 좋아지는 올리브영 스킨케어 추천템 (사우나팩 하는법, 잡티 케어템, 블랙헤드 제거)",뷰티숨BEAUTYSOOM,582850,60
2026-08-30 03:05:01,올리브영 추천,mkoldaxfbW4,올리브영 가면 무조건 사세요! 추천템 TOP5!,닥터마이미TV,328289,60
2026-08-30 03:05:01,올리브영 추천,eZUgoV97yIw,올영 집착녀가 알려주는 올리브영 추천템 10가지,먹통령 - 맛집 대통령,614843,60
2026-08-30 03:05:01,올리브영 추천,UkU_P-jfBtM,올리브영 알바생이 추천하는 올영 추천템 5가지 #올리브영 #올영추천템 #화장품 #코덕 #추천 #세일 #beauty #fyp,캐치스피드,696913,60
2026-08-30 03:05:01,올리브영 추천,tTsR24DEXTI,#내돈내산 찐으로 맨날 쓰는 존예 펜슬 💖 #추천템 #올리브영 #올영추천템,연수스,32884,60
2026-08-30 03:05:01,카리나 추천템,f5xxqwXLKzM,에스파 카리나 추천 샤넬 블러셔 #꿀템 #아이템 #데일리템 #연예인추천템 #최애템 #카리나 #화장품 #메이크업,소행성,16395,60
2026-08-30 03:05:01,카리나 추천템,IzwPm9AGS30,지인짜 좋다고 난리 난 카리나 필사템 얇은 펜 덕후들 모이세요#카리나 #카리나펜 #필사 #얇은펜 #문구추천 #독서템 #쇼츠추천 #필사,월간추천템,6837,60
2026-08-30 03:05:01,카리나 추천템,voW3Ei7NHbY,✨ 카리나의 애정 볼펜 ✍️ 얇아서 필기감 진짜 좋아요 #카리나 #볼펜추천,픽바이셀럽,841095,60
2026-08-30 03:05:01,카리나 추천템,jsRC77HStGE,카리나 ‘가성비 손민수템’ 총정리,패션탐정냥,4031150,60
2026-08-30 03:05:01,카리나 추천템,4pEjGO-l2Xk,에스파 카리나 립밤..?💋,우디,189264,60
2026-08-30 03:05:01,카리나 추천템,I5voCandIuE,카리나가 가방에 꼭 넣고 다닌다는 '그 머리빗'? #카리나 #머리빗,트렌드바이셀럽,6201032,60
2026-08-30 03:05:01,카리나 추천템,oWBcjs1Ev5M,"카리나♥️이재욱, 커플 아이템 포착?",김팩트,1208608,60
2026-08-30 03:05:01,카리나 추천템,-pIXGOkTi-s,한 번 쓰면 다른 건 못 쓴다는 카리나 최애템 #카리나#카리나 볼펜 #카리나 필기구 # #쇼핑쇼츠#쿠팡추천템,클릭템49,7280,60
2026-08-30 03:05:01,카리나 추천템,3YgAoZsT664,카리나가 매일 쓴다는 필기구&북커버 모음 #카리나 #카리나아이템 #북커버 #필기구 #쇼핑쇼츠,지켜줘 내 스타일,15436,60
2026-08-30 03:05:01,카리나 추천템,t3CfPq6OeiI,카리나님으로 검증 된 사복 맛집 브랜드 TOP3💗,라걸 STREETFS LAGIRL,78800,60
2026-08-30 03:05:01,자기관리,9IrOlr9v_nk,"자기관리 끝판왕 손아섭, 그의 철저한 하루 루틴! (이걸 매일 지킨다고?) MBN 211213 방송",MBN Entertainment,18517,60
2026-08-30 03:05:01,자기관리,FuoTjyGVryY,20시간 금식!? 박진영 자기님의 자기관리 클라쓰 ㄷㄷ | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK EP.68,유 퀴즈 온 더 튜브,182926,60
2026-08-30 03:05:01,자기관리,u3qiS-AT_1s,1살이라도 어릴때‼️빨리 시작해야하는 자기관리🔥,심톨 𝐒𝐈𝐌𝐓𝐎𝐇𝐋,404683,60
2026-08-30 03:05:01,자기관리,iQlKKPXuk0A,장원영 자기관리 숨은 디테일,똘아이,6842999,60
2026-08-30 03:05:01,자기관리,PcsygB7Xlgk,나를 더 소중하고 예쁘게 만드는 10가지 데일리 자기관리 루틴🛁🫧,희나 HINA,186517,60
2026-08-30 03:05:01,자기관리,fr2H3lKsPgE,자기관리 잘하는 사람들의 특징  | 내편 | 자기관리 | 지혜 | 삶의 철학,인생명언 ,6985,60
2026-08-30 03:05:01,자기관리,EQYcFQlqStI,자기관리 끝판왕! 장원영의 꿀피부 비결?!,셀픽,196035,60
2026-08-30 03:05:01,자기관리,J_wfgvZRnxw,강지영 “사람은 극한으로 몰아붙여야 발전해” #동기부여 #자기관리 #인생조언,킵업데일리,56457,60
2026-08-30 03:05:01,자기관리,RAyP1QAuneE,나 자신과의 싸움이 시작되며 치열한 자기 관리를 한 조수미..! [대화의 희열] 20190511,KBS Entertain,49702,60
2026-08-30 03:05:01,자기관리,wg1HZZsZXkM,절대하지마❌ 40살 초동안 언니의 자기관리 NO리스트✍🏻⚠️,심톨 𝐒𝐈𝐌𝐓𝐎𝐇𝐋,76837,60
2026-08-30 03:05:01,(광고,GUHLhLBRMS8,[KCC건설 스위첸]  2026 TVCF 위대한 집안일,KCC건설 SWITZEN,39214770,60
2026-08-30 03:05:01,(광고,Rq0n8IN_B8o,"[Playlist]🔴24시간 라이브 음악☕️[중간광고없음]카페 매장 음악 🎧 그냥 틀어두세요, 차 마실 때, 일할 때, 잠잘 때.. 부드러운 선율 | Premium Cafe BGM",BGMBUCKS ,1138040,60
2026-08-30 03:05:01,(광고,W-p1bzPvCOc,"[풀버전] 꽉 찬 하루, 꽉 찬 영양으로! (45초 ver.)",Zespri Korea,20263532,60
2026-08-30 03:05:01,(광고,sqL0bQJ2EOE,해외에서 극찬받은 삼성 갤럭시 광고,밥친구,3369400,60
2026-08-30 03:05:01,(광고,z49A40CwgwM,2026 나랑드사이다 X 리센느 [나랑드로 와] full ver.,동아오츠카,20274202,60
2026-08-30 03:05:01,(광고,h65fuE2XdNs,"[Playlist]🔴24시간 라이브 매장 음악☕️[중간광고없음]카페 뮤직 🎧 그냥 틀어두세요, 차 마실 때, 일할 때, 잠잘 때.. 부드러운 선율 | Premium Cafe BGM",BGMBUCKS ,486645,60
2026-08-30 03:05:01,(광고,C63wBPDBRUE,추노 2026 ver. (full),G마켓,1640934,60
2026-08-30 03:05:01,(광고,2lFI7kNFGi4,지금 미국에서 대박난 캣츠아이 광고영상 (feat.GAP),비트코리아,1208793,60
2026-08-30 03:05:01,(광고,D_bN-iYfinw,[#코카콜라] 회사에서도 코-크 타임 Full,Coca-Cola Korea,647541,60
2026-08-30 03:05:01,(광고,SWLoz2joc84,병맛을 넘어선 태국 공익 광고,숏츠트랙,8468276,60
2026-08-30 03:05:01,올리브영에서,0s15r0A2XkA,"올리브영에서 난리난, 마데카솔겔보다 1.5배 좋다는 팔자주름 쫙! #마데카솔겔 #올리브영 #올리브영추천템 #팔자주름 #팔자주름없애는법 #50대피부관리 #60대피부관리",장수의 비밀,380652,60
2026-08-30 03:05:01,올리브영에서,VFwCMdlrwmU,노화된 피부 젊어지는 올리브영 입소문템 3가지,회춘뷰,763190,60
2026-08-30 03:05:01,올리브영에서,ls14nnhtuI8,전소미가 진짜 사업까지 고민했다는 올리브영 과자 정체?! #전소미 #아이돌 #간식,셀럽키트,1035,60
2026-08-30 03:05:01,올리브영에서,sFeV91_66r8,"올영에서 유명하대서 샀는데, 나만 별로였나..?😢 싶었던 올리브영 후회템 3개 #올영비추템",진뉴 JINNEW,123903,60
2026-08-30 03:05:01,올리브영에서,aFkdeokjw7I,(광고 X)”바르는 보톡스입니다” 주름 지우는 올리브영 추천템,3분동안 최원준,875504,60
2026-08-30 03:05:01,올리브영에서,kKeJUIskq9Y,올리브영에서 안 사면 후회하는 최화정 추천템 TOP5💄,안녕하세요 최화정이에요,875135,60
2026-08-30 03:05:01,올리브영에서,6TN51BpcQCc,올리브영에서 이거 보이면 일단 써보세요,비트 BTE,170313,60
2026-08-30 03:05:01,올리브영에서,NAmmfjW84QM,올리브영에서 화참기 챌린지🔥,연피디,1178434,60
2026-08-30 03:05:01,올리브영에서,awLzGJnL144,올리브영에서 이거 보면 꼭 사세요! 누렁니 탈출하고 싶으면 일단 클릭 #치아미백,프랑수아 FRANSUA,180038,60
2026-08-30 03:05:01,올리브영에서,r_5-R7KRLqY,2025년 올리브영에서 가장 인기있는 화장품TOP10♥️ #화장품추천 #올리브영화장품,뷰티톡톡,738,60
2026-08-30 03:05:01,클리오,KyPn0DfkBfY,클리오 주가 전망 분석 기관 외인이 주목한다 - 배당투자하는 남자,배당투자하는 남자,98,60
2026-08-30 03:05:01,클리오,JEYZ2K7VnWw,클리오 파운웨어 쿠션 리뉴얼 결과는… 성공 vs 실패?,박체리 cherry,218394,60
2026-08-30 03:05:01,클리오,LQ-JCDJy0-k,클리오 신상쿠션⁉️이거 꼭 보고 사🤫 #쿠션리뷰 #수부지 #클리오,무쌍이다빈 DaBeen,162236,60
2026-08-30 03:05:01,클리오,TrqVR7wbnZg,품절대란🔥 촤르르 바세린광 하이라이터 클리오 달빛물방울 직접 사봤는데요.. 과연 외쿡 직구템 하이라이터랑 비교해보면??,오피치 OHPEACH,759181,60
2026-08-30 03:05:01,클리오,9ZRXyCFD2qI,첫영상 ♥ 짧은 올영깡 [ 컬러그램&클리오 ] #올영깡 #올리브영 #올리브영추천템 #올리브영깡 #화장품추천 #화장품 #추천 #컬러그램 #클리오 #쿠션추천 #쿠션리뷰 #틴트,현서,140661,60
2026-08-30 03:05:01,클리오,tkk13g09Fuo,올영1위 맞아요?! 클리오 킬커버 메쉬 글로우 내돈내산 솔직리뷰 #올영세일 #올리브영쿠션 #쿠션추천템,쏭냥,151965,60
2026-08-30 03:05:01,클리오,rtMjOLhf6k4,데일리 브라운 음영 팔레트의 정석🤎클리오 08 라떼는 선임☕️,리하,65646,60
2026-08-30 03:05:01,클리오,In4DPYVKPMA,{☝🏻원 브랜드 메이크업 ❝클리오❞} 클리오의 이미지를 메이크업에 담아본다면..?💄 #무쌍메이크업 #클리오 #clio,지냐 Jinyaa,701544,60
2026-08-30 03:05:01,클리오,_Ovv5bNJxXY,카톡 선물하기 추천템! 쫀쫀한 광택 클리오 크리스탈 글램밤 #제품제공,수라,15842,60
2026-08-30 03:05:01,클리오,RzWQ5_K55KI,그!! 유명한 클리오 킬 커버 파운웨어 쿠션이 리뉴얼 됐다?!?!?!,람누끼,130845,60
2026-08-30 03:05:01,요즘,6s8vCj1TvyI,요즘 맘이 너무 편한 박구용 교수,잼며든다,497514,60
2026-08-30 03:05:01,요즘,dc-ZnrxXmys,Potty Monkey (포티몽키) - 요즘 (Official Audio),Potty Monkey 포티몽키,84295,60
